id,url,reply_to,text,time
564175725254577,https://m.facebook.com/groups/babysleeptrainingtips/permalink/564175725254577/,,"Weighted swaddles and blankets should not be used on sleeping babies, according to new recommendations released by the American Academy of Pediatrics. More guidelines here.

GOODMORNINGAMERICA.COM
New infant sleep guidelines advise against hats and weighted swaddles

Good Morning America
Yesterday at 10:15 AM ·

Weighted swaddles and blankets should not be used on sleeping babies, according to new recommendations released by the American Academy of Pediatrics. More guidelines here.","06/21/2022, 10:48:02"
564292695242880,https://facebook.com/564292695242880,564175725254577,"While I understand them updating and everything, I’ve read elsewhere that weighted sleep stuff is not particularly safe on younger babies. However all of these rules have changed over and over throughout the years. They don’t technically know what causes SIDS. They’re guessing to an extent. The suffocation and all of that of course the rules for thing along those lines yes is 100% provable. I was just reading a study last month that the cause of SIDS has recently been linked to an issue in some babies brains at birth that lacks a specific aspect to wake them when they’re in a deep sleep. A deficiency basically and that they’re looking into ways to test for this when babies are born before they leave the hospital and if they’re missing this they are also trying to come up with some sort of way to supplement it so that SIDS doesn’t have a chance to occur. Of course all of those things will take time to develop but they now actually have something solid to go off of to try and to actually fix the issue. In the article it also said because this discovery has been made, parents who have had a baby die of SIDS can stop blaming themselves for it because it’s nothing they did or used that caused it.","06/21/2022, 00:00:00"
564264888578994,https://facebook.com/564264888578994,564175725254577,I mean I can kind of understand the weighted sleep sack? It *could* prevent them from being able to roll safely. But uh as a mom who had a newborn in the dead of winter- she slept with a hat for the first few weeks.,"06/21/2022, 00:00:00"
564417095230440,https://facebook.com/564417095230440,564264888578994,Julie Brewington same! Lol,"06/21/2022, 20:35:58"
564295205242629,https://facebook.com/564295205242629,564175725254577,"Makes sense to me.. I don’t think babies should be pinned down by those merlin sleep suits. It’s normal for babies to be startled and wake up. Just be there for them.. lose sleep stay up with them if you have to it’s your responsibility!
Btw I’m leaving this group bc y’all do the most. 😂","06/21/2022, 00:00:00"
564214548584028,https://facebook.com/564214548584028,564175725254577,"Nothing should be used on babies….. that’s the gist of it. Everything ends up coming back ‘unsafe’ every basenet you guy warns that babies have suffocated, every of swaddle a has similar warning on a tag. I don’t know where I was going with this. I’m just tired, I would prob still buy a weighted sleep suit for mine when she big enough to be honest","06/21/2022, 00:00:00"
564250448580438,https://facebook.com/564250448580438,564214548584028,"Marie Renee I was just thinking this. Baby loungers, swings, and bouncers literally say don’t leave your baby unsupervised and they aren’t for sleep. Sleep sacks you gotta buy the right size.. I used a weighted sleep sack for my baby for a while and had no issues..","06/21/2022, 00:00:00"
564254731913343,https://facebook.com/564254731913343,564214548584028,Megan Hall mine is just a month old and can use swaddles but when she starts to roll I was going to switch to weighted sleep suits as they are considered more’safe’ at that stage. But then this thing pops up lol.,"06/21/2022, 00:00:00"
564227448582738,https://facebook.com/564227448582738,564175725254577,My baby sleeps in both a weighted sleep sack and a hat in a co sleep. He refuses to sleep any other way,"06/21/2022, 00:00:00"
564240671914749,https://facebook.com/564240671914749,564227448582738,AlexaRae Hackett My daughter sleeps in a weighted swaddle and a blanket. She sleeps right next to me in a cosleeper. Apparently I'm just a rule breaker 😂,"06/21/2022, 00:00:00"
564555705216579,https://facebook.com/564555705216579,564175725254577,"Wait, my baby is suppose to sleep with a hat on??? Is that why he’s losing so much hair in the back of his head?! 🥺","06/22/2022, 01:35:57"
564784621860354,https://facebook.com/564784621860354,564555705216579,"Mona Carrillo
I use a silk blanket tucked into his mattress!

Stopped the rubbing and his hair never fell out","06/22/2022, 09:36:00"
564785468526936,https://facebook.com/564785468526936,564555705216579,Mona Carrillo,"06/22/2022, 09:36:00"
564221268583356,https://facebook.com/564221268583356,564175725254577,Babies are gonna be expected to sleep butt naked on a hardwood surface within the next 10 years 🙄,"06/21/2022, 00:00:00"
564230265249123,https://facebook.com/564230265249123,564221268583356,Taylor Pruitt that's a little dramatic,"06/21/2022, 00:00:00"
564231618582321,https://facebook.com/564231618582321,564221268583356,"Tiffany Wilks lol everything is going to be deemed unsafe. I mean technically if the baby is wearing a onesie to bed only, they could undo their diaper somehow and get that to cover their face while sleeping. Nothing is 100% safe, that’s why it’s up to you as a parent to supervise your child and keep them safe.","06/21/2022, 00:00:00"
564232425248907,https://facebook.com/564232425248907,564221268583356,Another example is their crib sheet could pop off the corner and cover their face. What are we gonna do about that? Not let them use sheets?,"06/21/2022, 00:00:00"
564233175248832,https://facebook.com/564233175248832,564221268583356,Taylor Pruitt has there ever been any kind of concern from the AAP about fitted crib sheets or babies wearing diapers to bed?,"06/21/2022, 00:00:00"
564234988581984,https://facebook.com/564234988581984,564221268583356,"Tiffany Wilks not sure but I’m sure some helicopter obsessive parent will make it noticed to them in a few years. Do whatever you wanna do with your kids lady but I’m not gonna sit here and live my life in fear and dwell in fear. You seem like the helicopter obsessive type anyways so if you want to let your baby sleep butt naked on a hardwood floor just for your piece of mind, knock yourself out. It’s probably safer anyways right? 😉","06/21/2022, 00:00:00"
564238998581583,https://facebook.com/564238998581583,564221268583356,Taylor Pruitt yikes. Relaaaaax. Why are you so direct and snappy?,"06/21/2022, 00:00:00"
564239628581520,https://facebook.com/564239628581520,564221268583356,"Taylor Pruitt ""you seem like the helicopter obsessive type anyways"" I've said barely anything to you. So that's a bold assumption. You're pleasant, eh?","06/21/2022, 00:00:00"
564256551913161,https://facebook.com/564256551913161,564221268583356,Tiffany Wilks I think it was a joke lol.,"06/21/2022, 00:00:00"
564262271912589,https://facebook.com/564262271912589,564221268583356,Stephanie Jack ...yes I am aware.,"06/21/2022, 00:00:00"
564281991910617,https://facebook.com/564281991910617,564221268583356,Taylor Pruitt this is true 😭😭😭 I honestly just stopped listening to these people. As a second time mom I do what’s best for my babies. I feel bad for moms that suffer from anxiety all these rules and regulations can drive someone to insanity.,"06/21/2022, 00:00:00"
564322521906564,https://facebook.com/564322521906564,564221268583356,Janisha Rew I was so worried and anxious while pregnant about what’s “safest” for the baby. Now that baby is here we cosleep 😂 you just do what’s best for your child! Think about primal maternal instincts. Did we leave our babies to sleep alone on a cave floor or did we hold and nurture them to sleep? Did we worry that our fur pelts were going to smother them constantly? No. We have been reproducing for millennias with nobody telling us the safest way to parent and look at the world population…,"06/21/2022, 00:00:00"
564452755226874,https://facebook.com/564452755226874,564221268583356,Taylor Pruitt I literally came to comment sometime like this… lol,"06/21/2022, 21:36:01"
564492108556272,https://facebook.com/564492108556272,564175725254577,My 3 month old loves to sleep in his swing? What is so bad about them sleeping in a swing if it’s shut off? How do we transition him once he’s sleeping in there! 😂🤷🏻‍♀️,"06/21/2022, 23:35:57"
564505455221604,https://facebook.com/564505455221604,564492108556272,Emily Ann I used to let my baby sleep in there every nap and night time till I went to bed when he woke up lol and would put him down to sleep but he got tired of the swing he just let me know that was it 😂,"06/21/2022, 23:36:02"
564541015218048,https://facebook.com/564541015218048,564492108556272,My baby is almost 15 months and we still use the swing. She loves it. I just always have the monitor on her.,"06/22/2022, 00:36:02"
564574461881370,https://facebook.com/564574461881370,564492108556272,Emily Ann technically its because their chin can drop and block their airway and it's not great for their spines. But we do what we got to do!,"06/22/2022, 02:36:02"
564223221916494,https://facebook.com/564223221916494,564175725254577,"I did know this about weighted sleep sacks unfortunately..
Amazon does have some nice soft cuddly ones I’ve used on my Boy.. just not weighted","06/21/2022, 00:00:00"
564239635248186,https://facebook.com/564239635248186,564223221916494,Krista Cooper what is the name or do you have a picture of them?,"06/21/2022, 00:00:00"
