id,url,reply_to,text,time
561844982154318,https://m.facebook.com/groups/babysleeptrainingtips/permalink/561844982154318/,,"I posted on here about 5 weeks ago that my 6 month old (3rd child) was waking me every 45-90 min at night! I tried everything! Then I joined this group and found a post by a sleep trainer from Sleep Wise Consulting named Erika saying she would give a free 15min consult… I thought it was a long shot because my child is so stubborn - but I’m so desperate I’ll try. We did the 15min chat and I signed up a bit nervous about the process and praying it would work.
I received a day for my first session and a questionnaire which I needed to fill in. Then Erika asked to see a video of the room (oh did I mention she is on the other side of the world to me!).
She took that questionnaire and video and created a sleep training plan that suited me and my family. We got started that night! By day four I was thinking “my child won’t sleep train she’s too head strong and stubborn and this is just my life now”. But Erika was so helpful and encouraging and she told me to just stick to it, that she would help me make it work, staying with me on text messages all night long taking me through it step by step!

Loooooong story short… my baby slept through on day 7!!!!! I mean for the first time in her life! She slept from 7pm until 6am!!!! She is still sleeping through except for two days when she had one wake up in the night but I’m putting it down to teething. After that she was back to sleeping 11 hours again! This has honestly changed my life! I suffered through 22 months of no sleep with my first child and by this one I thought I knew what I was doing - but you get so tired and bad habits are formed out of desperation to get the little one to sleep and before you know it it’s out of control! I so wish I hadn’t waited 6.5 months to get a sleep trainer!! It’s so wonderful to have someone talk you through each wake up at night and support you so you know you are doing the right thing. It’s easy to doubt yourself at 2am when you’ve been in and out of the room 4 times and she’s still crying! No way I could have done that with just an app or online “sleep training” DIY.

Thank you Erika Simon and Sleep Wise Consulting! You have changed my life and I am soooooo grateful!!!! ❤️❤️❤️❤️","06/18/2022, 00:54:26"
562129778792505,https://facebook.com/562129778792505,561844982154318,Thank you Samantha Pott! It was a pleasure working with you and your sweet little girl 🙂,"06/18/2022, 00:00:00"
562307545441395,https://facebook.com/562307545441395,562129778792505,Erika Simon I’m interested to I have a 6 months old,"06/18/2022, 00:00:00"
562368328768650,https://facebook.com/562368328768650,562129778792505,Erika Simon I have a 5week baby.. how soon can I start a sleeping program?,"06/18/2022, 00:00:00"
562370215435128,https://facebook.com/562370215435128,562129778792505,"Katherine Alvarez we actually do prenatal packages! We find the earlier we start working with babies, the less we have to implement as they get older.","06/18/2022, 00:00:00"
562374798768003,https://facebook.com/562374798768003,562129778792505,Erika Simon great! How do we start?,"06/18/2022, 00:00:00"
562375852101231,https://facebook.com/562375852101231,562129778792505,"Katherine Alvarez set up a free evaluation call and we will chat further about the packages and your little one 😊 feel free to dm me if you have questions!

https://
sleepwiseconsult
ing.as.me/
?calendarID=6772
681&appointment
Type=13490375","06/18/2022, 00:00:00"
562443618761121,https://facebook.com/562443618761121,562129778792505,Erika Simon hi Erika! Do you work with twins?,"06/18/2022, 00:00:00"
562450865427063,https://facebook.com/562450865427063,562129778792505,Julie Le Read Hi Julie! Absolutely 🙂,"06/18/2022, 00:00:00"
562473582091458,https://facebook.com/562473582091458,562129778792505,Erika Simon I have a 8 week old. interested on how to get started.,"06/18/2022, 00:00:00"
562475785424571,https://facebook.com/562475785424571,562129778792505,"Rwoll Linda Absolutely! The first step is to schedule a free evaluation call and we can chat through your little one's sleep and our packages. You can book here:

https://
sleepwiseconsult
ing.as.me/
?calendarID=6772
681&appointment
Type=13490375","06/18/2022, 00:00:00"
562478372090979,https://facebook.com/562478372090979,562129778792505,done! Thank you!,"06/18/2022, 00:00:00"
562556845416465,https://facebook.com/562556845416465,562129778792505,"Erika Simon he erika
Im interested. Can pm me","06/18/2022, 00:00:00"
563372798668203,https://facebook.com/563372798668203,562129778792505,Erika Simon so interested! Would love a pm to know where I sign up 😂,"06/20/2022, 00:00:00"
564598305212319,https://facebook.com/564598305212319,562129778792505,Erika Simon sent you a PM,"06/22/2022, 03:42:21"
564629168542566,https://facebook.com/564629168542566,562129778792505,Tanya Navarrete hi! I didn’t get a pm from you. Let me know how I can help 😊,"06/22/2022, 04:42:21"
564629855209164,https://facebook.com/564629855209164,562129778792505,Erika Simon I think it went to your spam folder. Just sent another message,"06/22/2022, 04:42:21"
562218775450272,https://facebook.com/562218775450272,561844982154318,My little one is 18 months think we will never sort it out. So hard when they shut during the night mummy I need a cuddle,"06/18/2022, 00:00:00"
562219852116831,https://facebook.com/562219852116831,562218775450272,"Lisa Dickson Hi Lisa! You are right, it is so tough 🙁 We tailor all of our sleep plans to the child and family based on their habits.","06/18/2022, 00:00:00"
562349895437160,https://facebook.com/562349895437160,561844982154318,Will it work on a 5 year old terrified to sleep in his own bed and I literally screams at the top of his lungs and makes himself have a panic attack and throw up? 😔 my husband wants to come back to his bed. 😔,"06/18/2022, 00:00:00"
562456952093121,https://facebook.com/562456952093121,562349895437160,Kristen Bradford Hi Kristen. Poor guy... we work with kids up to 10 years old and would love to help him too 🙂,"06/18/2022, 00:00:00"
562461162092700,https://facebook.com/562461162092700,562349895437160,Erika Simon could you send me details in a pm please 🙂,"06/18/2022, 00:00:00"
562465435425606,https://facebook.com/562465435425606,562349895437160,Kristen Bradford sent you a dm 🙂,"06/18/2022, 00:00:00"
562478068757676,https://facebook.com/562478068757676,561844982154318,Amazing! Erika Simon my baby wakes every morning at 4:30am no matter how much I tweak his sleep schedule. On top of that he wakes around midnight and takes him forever to fall back asleep. Have your successfully worked with early morning wakers? I’m at my wits ends 😞,"06/18/2022, 00:00:00"
562479798757503,https://facebook.com/562479798757503,562478068757676,"Corina Preda Hi Corina, I'd say almost all of our clients are early risers! Would love to help! Feel free to book a free eval through the link below and we can chat through your situation and what package would work best.

https://
sleepwiseconsult
ing.as.me/
?calendarID=6772
681&appointment
Type=13490375","06/18/2022, 00:00:00"
562570658748417,https://facebook.com/562570658748417,562478068757676,Corina Preda same. Its getting bad. I need help Erika Simon,"06/18/2022, 00:00:00"
562643252074491,https://facebook.com/562643252074491,562478068757676,I’d love to help! Feel free to book a free eval through the link and we can chat more 😊,"06/19/2022, 00:00:00"
562643412074475,https://facebook.com/562643412074475,562478068757676,"Kat Elizabeth

https://
sleepwiseconsult
ing.as.me/
?calendarID=6772
681&appointment
Type=13490375","06/19/2022, 00:00:00"
562706458734837,https://facebook.com/562706458734837,562478068757676,"Erika Simon hi Erika, what’s involved in the consult and what are prices going forward?","06/19/2022, 00:00:00"
562768538728629,https://facebook.com/562768538728629,562478068757676,"Jade Storm hi Jade, during the evaluation call we go over your situation and what our packages would look like. Prices depend on the age of your little one and the support you’ll need. You can find more info on our website:

Sleepwiseconsul
ting.com","06/19/2022, 00:00:00"
562342512104565,https://facebook.com/562342512104565,561844982154318,What if you have a 10 month old that wakes up 9 TIMES between 7pm and 9.30pm 😵‍💫🥴 by the time it gets to 1am I've had enough and bring him into bed with me. It's killing me. I have a 4 year old aswell.,"06/18/2022, 00:00:00"
562431535428996,https://facebook.com/562431535428996,562342512104565,Becky Gostling same lol,"06/18/2022, 00:00:00"
562450728760410,https://facebook.com/562450728760410,562342512104565,Hi Becky Gostling and Michelle Beth! This is a very common theme with our clients! Your little one can sleep too 🙂,"06/18/2022, 00:00:00"
