id,url,reply_to,text,time
564497215222428,https://m.facebook.com/groups/babysleeptrainingtips/permalink/564497215222428/,,"Need momma advise please!!!! My baby turns 7 months old Thursday. He only wants to sleep next to mommy, he don’t want to sleep next to daddy. And when I put him in his play pen to try to cry it out and go back in there every so often, he don’t go for that… he Cry’s so hard he will gag him self and get sick….
I don’t know what else to do so I just put him in the bed with me and he’ll sleep all night long….
I want him to be able to sleep in his own bed.
Please no judgement for cosleeping…
I even tried using his hatch machine and he don’t like it at all!","06/21/2022, 22:53:04"
564525095219640,https://facebook.com/564525095219640,564497215222428,Just like savanna Forbes heres an opposite side ! My mom also let me sleep with her until i was a pre-teen . She says now she never mind other than the back problems ! But my mom was always my comfort and could have me at peace so i could sleep . She still is now and I’m 21 with a 6 week old . Sleeping alone i will be awake for hours and hours . You may just be what keeps him at peace and since he’s only 7 months that’s okay !! ❤️ your doing great ! Always remember that !,"06/21/2022, 00:00:00"
564567268548756,https://facebook.com/564567268548756,564497215222428,"Baby wants the safety of his mama. He's still pretty young, and this will not last. He will learn to sleep on his own when he feels comfortable and safe enough to do so. Until then, allow him to be with you- You are his whole world right now.","06/21/2022, 00:00:00"
564757081863108,https://facebook.com/564757081863108,564567268548756,[NAME REDACTED] My daughters 8 and still needs me next to her 🥴 It def can and will last lol 😂,"06/22/2022, 00:00:00"
565359558469527,https://facebook.com/565359558469527,564567268548756,[NAME REDACTED] yes!!! couldn’t have said it better myself. To each their own. We co-sleep over here 👈🏼❤️,"06/23/2022, 07:54:20"
565204955151654,https://facebook.com/565204955151654,564497215222428,We sleep in same bed with parents in Africa even though we had a different room. It's not forever. Doesn't affect child independence. He will learn to when he is ready. This is what baby needs at the moment.,"06/23/2022, 00:54:18"
565401845131965,https://facebook.com/565401845131965,565204955151654,"[NAME REDACTED] I had my son sleep with me for 3 years he decided to move out of my bed when I was 6 months pregnant and greets us so nice before going to his room
PS baby is now 2 months old and I co-sleep again","06/23/2022, 08:54:21"
564535711885245,https://facebook.com/564535711885245,564497215222428,"all babies are different and mum-bub relation is different too. Do the best for your bub. If it's getting overwhelming, take a little break putting bub in safe place. They are still babies, and will need their Mumma.

My 1year+ old just loves me only and always co-sleep cuddling. It has been hard year being not sleeping with relaxed body but if I compare then and now. We both are so content and happy with each other.","06/21/2022, 00:00:00"
564793548526128,https://facebook.com/564793548526128,564497215222428,"Babies are wired in a way that they want your touch. That’s their safe space. Who doesn’t like to feel safe? Also, we too like to sleep with our better half’s, don’t we? Why expect a baby to sleep alone? Thats a perspective, you can differ! But I am sure you are and will do the best for your baby 😊
Btw my little one is also 7 month old ♥️","06/22/2022, 00:00:00"
564795421859274,https://facebook.com/564795421859274,564793548526128,That’s her! 🥰,"06/22/2022, 00:00:00"
564851161853700,https://facebook.com/564851161853700,564793548526128,[NAME REDACTED] aweeee she’s adorable! And don’t get me wrong i loveeee his cuddles I just don’t want this to be a forever thing,"06/22/2022, 11:54:21"
564879211850895,https://facebook.com/564879211850895,564793548526128,I get you mamma! 💛,"06/22/2022, 12:54:21"
565123578493125,https://facebook.com/565123578493125,564497215222428,"He wants mama. Enjoy the closeness now because it won’t last. He’ll go in his own bed when he’s ready. I have 10,5,and 7week old. And I’ve learned more with each one and they just want cuddles and closeness. He was in you 9 months and knows you best. It’ll pass, and you’ll miss it. I recommend embracing it as enjoy. Hang in there mama!","06/22/2022, 21:54:18"
564617135210436,https://facebook.com/564617135210436,564497215222428,"Hello mama, we co slept till baby was 13 months old she sleeps all night alone now. I think they will get to an age when they can separate without anxiety. Good luck","06/22/2022, 00:00:00"
564520125220137,https://facebook.com/564520125220137,564497215222428,"I have no advice but try to remember they’re only little for so long so like habits you do have now, are not forever. You got this don’t stress yourself by giving yourself a time limit!!! Or comparing to other babes

Definitely continue to try don’t give up- my parents let me cosleep forever and I ended up with terrible separation anxiety but that’s also unrelated just thought I’d share the opposite side of an opinion)","06/21/2022, 00:00:00"
564524201886396,https://facebook.com/564524201886396,564520125220137,[NAME REDACTED] yes I love his cuddles but I just don’t want this to be a forever thing ya know,"06/21/2022, 00:00:00"
564524958552987,https://facebook.com/564524958552987,564520125220137,"[NAME REDACTED] toootallyyy understandable girl I personally would be getting my booty kicked every morning by my emotions if I shared a bed with the little babe. My sleep is my serenity 😂😂😂 I just wanted to let you know that it’s okay if it’s taking a little longer for you than others!
Stay consistent you got thisss ❣️❣️","06/21/2022, 00:00:00"
564807755191374,https://facebook.com/564807755191374,564497215222428,"With the time he will sleep with someone else...for now don't put him in stress and let the baby to sleep how he wants and with who he wants.......it'
s just a question of time,they change their sleeping routine constantly","06/22/2022, 00:00:00"
565149121823904,https://facebook.com/565149121823904,564497215222428,Honey. Don’t let NOOO mom shamer tell you anything. I coslept with my son since a newborn. He’s now 18 months and HE’S starting to be an independent sleeper. Don’t feel guilty. They’re only little for so long. Eventually they won’t even want a kiss from momma. Cherish it. You’re doing great!! Some babies get used to sleeping on their own early. Mine hated it. We tried many things. Eventually we just decided our baby wants/needs us.,"06/22/2022, 22:54:18"
564523611886455,https://facebook.com/564523611886455,564497215222428,"Maybe next to I the bed and slowly move the bed he is in further and further away. Really I don’t think cry it out works for every baby especially one that has always co-slept. He is not used to being alone at all. So maybe close to your bedside, and slowly move the baby bed further away and also have a second one set up in the other room so that you can have him take naps in it while you or if someone watches him is home so he can get used to being in that space alone and waking up alone there.","06/21/2022, 00:00:00"
564525551886261,https://facebook.com/564525551886261,564523611886455,[NAME REDACTED] he takes good naps in his crib during the day. So it’s just a night thing,"06/21/2022, 00:00:00"
564548081884008,https://facebook.com/564548081884008,564523611886455,"[NAME REDACTED] I find that if I give my baby a few contact naps, (I hold him in my lap.) during the day, he sleeps well on his own at night. But if he doesn’t, he wants to be with me all night. We keep his bassinet next to the bedside.","06/23/2022, 01:54:23"
565204351818381,https://facebook.com/565204351818381,564523611886455,"[NAME REDACTED] maybe because he knows it’s bed time and mama isn’t there. It’s hard going from sleeping with you to alone. You’re his comfort. Maybe try the next to the bed thing with the side of the crib off, with the crib strapped to your bed frame safely","06/23/2022, 00:54:23"
565204565151693,https://facebook.com/565204565151693,564523611886455,Slowly get him used to that then put the side back on and move the crib further from the bed till he is in his own room. Like a side sleeper effect,"06/23/2022, 00:54:23"
564534971885319,https://facebook.com/564534971885319,564497215222428,I was able to get my son a comfortable mattress for his crib and blankets he loved to cuddle with and was lucky able to transfer him to sleeping in his own bed just near me… but when he wakes up and realizes he doesn’t see me or anything then yes he starts to freak out and cry but I was able to go from him sleeping with me till about 5-6 months and transferred him to his own crib which was like his own little big bed he can move around in,"06/21/2022, 00:00:00"
564535391885277,https://facebook.com/564535391885277,564534971885319,White noise also helped so much and just having the patience walk around and put him to bed in your arms and when he is sleeping slowly put him in his own bed in his preferred position to sleep in and keep a little background noise that’s calming,"06/21/2022, 00:00:00"
564818378523645,https://facebook.com/564818378523645,564497215222428,"Welcome to my world 😎 😂 you are not alone, we are not alone. Before having a baby I always said, I won't be having my baby in my bed, he will be in his cot next to me. Yeah right. From the first week he was born didn't like to stay in his cot at all. For my piece of mind and my hubby too we kept him with us, he was in my arms all the time. He is 10 months old now we got sleep together, I stay inside his cot (thanksgod I'm very small) until he feels asleep. Than usually around midnight he comes to our bed no matter what. To be honest with you I realise that I don't fall asleep until he his in bed with us. I think it's an habit for both of us now. I'm pushing him to nap on his own in the afternoon for 2 hours, otherwise we Co-sleep even for naps. A part from back pain what can I do? I guess, eventually, he will move from our bed and that's it. I won't let him cry out at all, I would probably die before he falls asleep crying. You are not alone at all!","06/22/2022, 10:54:18"
564526571886159,https://facebook.com/564526571886159,564497215222428,"He should be in the bottom portion of the pnp most bassinet top portions only hold to 15lbs and attempts to roll over .
With my girl she holds my finger and i move my hand back and forth till she is Asleep","06/21/2022, 00:00:00"
564539575218192,https://facebook.com/564539575218192,564497215222428,"I say is a phase my baby used to do that, I just think he wasn’t really to feel asleep by himself so I stop and let him feel asleep with me and when he was completely sleep I move him to his crib eventually we tried again rocking him kisses and right on his crib and he didn’t scream anymore just make a cute sound to put himself to bed and now he’s sleeping on he’s crib without problem so just be patience","06/21/2022, 00:00:00"
564521545219995,https://facebook.com/564521545219995,564497215222428,My daughter turns 1 next month and she still cosleeps with me. She will not sleep on her own. So I feel for you.,"06/21/2022, 00:00:00"
564522125219937,https://facebook.com/564522125219937,564497215222428,I put a queen mattress on my sons bedroom floor and would lay with him till he fell asleep then sneak away. He would stay alone for a few hours then eventually wake up and we would start the process over in the middle of the night.,"06/21/2022, 00:00:00"
565163455155804,https://facebook.com/565163455155804,564522125219937,[NAME REDACTED] May I ask when did he fully adjust to sleeping alone? 🙂,"06/22/2022, 23:54:24"
565167998488683,https://facebook.com/565167998488683,564522125219937,"[NAME REDACTED] 4! When I came home from the hospital with his new sister 😂 he hates sleeping alone he always wakes up once a night to find me but he understands he is a big boy.
But it still breaks my heart when he says “you and daddy share a bed why do I have to sleep all by myself I’m lonely” 🥺","06/22/2022, 23:54:24"
565169838488499,https://facebook.com/565169838488499,564522125219937,"[NAME REDACTED] awwwwh, his words totally melted my heart 😂 his point is valid though! I have a 10 month old and I can imagine him doing the same!","06/22/2022, 23:54:24"
565170165155133,https://facebook.com/565170165155133,564522125219937,"[NAME REDACTED] but it’s been since he was 1 that we put him in another room and he wakes up usually around 2-3am for me- honestly I don’t mind when he sneaks in by then husband and I have had alone time and he is only little for so long I dread the day when he stops “looking” and needing me.
But I do not co sleep with my daughter since it was sooo hard to get my son to sleep alone.","06/22/2022, 23:54:24"
565171855154964,https://facebook.com/565171855154964,564522125219937,[NAME REDACTED] I know!! The transition was hard but the mattress on the floor did it for us- I wasn’t worried about him falling out of bed it was easy for me to sleep away with out disturbing him and my room was right next door so he could get up and walk over i left night lights on to guide him,"06/22/2022, 23:54:24"
565174361821380,https://facebook.com/565174361821380,564522125219937,"[NAME REDACTED] thanks so much for your input. I am actually looking into the floor bed as well. I will also leave our bedroom door open for him to have easier access when he starts walking 😆. Thanks mama, you helped me out with this ☺️🤍","06/22/2022, 23:54:24"
565175305154619,https://facebook.com/565175305154619,564522125219937,"[NAME REDACTED]
Your welcome! 😊💛","06/22/2022, 23:54:24"
564520878553395,https://facebook.com/564520878553395,564497215222428,Sometimes checking on them can escalate them. Do you have a baby monitor? Possible try letting him cry it out without you checking in . It’s called the extinct method . Some moms have to do that method over other sleep training methods .,"06/21/2022, 00:00:00"
564522988553184,https://facebook.com/564522988553184,564520878553395,[NAME REDACTED] yes I have a monitor. He is just horrible at self soothing,"06/21/2022, 00:00:00"
564541878551295,https://facebook.com/564541878551295,564497215222428,Could always try a responsive settling technique ? He might respond better or be suited to a more gentle approach to sleeping independently! I have some helpful guides with different approaches I could email if helpful,"06/21/2022, 00:00:00"
564606501878166,https://facebook.com/564606501878166,564541878551295,[NAME REDACTED] hi there! Sorry to interfere in skmeone else's post but I have the same troubles with my 6 month old boy... If I'm not bothering- would it be possible to send the guides you mention to me? I would love to get familiar with different techniques and approaches. Thank you!,"06/22/2022, 00:00:00"
564655761873240,https://facebook.com/564655761873240,564541878551295,[NAME REDACTED] sure send me your email,"06/22/2022, 00:00:00"
564999485172201,https://facebook.com/564999485172201,564541878551295,[NAME REDACTED] can I jump in on this? I have an 11 month old and she’s regressed in her sleeping routine (hopefully it’ll end soon) but I am trying to find different techniques to help settle her to sleep,"06/22/2022, 16:54:26"
565310781807738,https://facebook.com/565310781807738,564541878551295,"I've dm'd you over yesterday, I hope it got through.","06/23/2022, 05:54:26"
564535935218556,https://facebook.com/564535935218556,564497215222428,I could’ve written this myself. Tonight is the first night of trying to have him sleep in his crib in his room and not ours. I hope you get a suggestion of something that works for you. I’m going to look at all the suggestions too.,"06/21/2022, 00:00:00"
564521455220004,https://facebook.com/564521455220004,564497215222428,I like that dispite co sleeping you are still being safe. I like his little ‘bed basenet’.,"06/21/2022, 00:00:00"
564519208553562,https://facebook.com/564519208553562,564497215222428,"Aww sounds like my 5 month old little girl, what a sweet baby","06/21/2022, 00:00:00"
564871908518292,https://facebook.com/564871908518292,564497215222428,"dont push him to sleep alone,he will learn it 0n its own","06/22/2022, 11:54:18"
564520371886779,https://facebook.com/564520371886779,564497215222428,sleep sack was a life saver for me! i got one and started slowly by naps then went through the night at first he would wake up to eat and i would just put him next to me then i slowly stopped putting him with me and instead would feed him rovk him and lay him down to sooth himself back to sleep,"06/21/2022, 00:00:00"
564521768553306,https://facebook.com/564521768553306,564520371886779,[NAME REDACTED] I’ve heard a couple people say sleep sack. But do they get hot in them? He’s a big sweeter,"06/21/2022, 00:00:00"
