id,url,reply_to,text,time
563418241996992,https://m.facebook.com/groups/babysleeptrainingtips/permalink/563418241996992/,,"Mama’s with colicky babies

I have been up all night and all day yesterday with only 3 hours of sleep yesterday. So if this post is all over the place I apologize! 🥹😅 this mamas beyond exhausted.

My daughter is 1 month old since the 13th. She spent 7 days in the nicu. She was having trouble breathing on her own, she had jaundice and needed light therapy for 2 days, she had trouble eating she would eat too fast or not at all. We’d have to pace her and measure how much she’d eat to make sure she ate enough. I breastfeed and wasn’t able to latch her until the last day. I was supplementing formula until I got enough milk in and now I strickly breastfeed. She has been wanting to nurse to self soothe non stop. And since we came home from the hospital she wouldn’t sleep in her bassinet no matter how hard I tried so I gave up and co slept with her on my couch. but it’s becoming too much where I can’t do anything during the day without her crying when I put her down. I have two bassinets, her crib, and a swing and she don’t like any of them. She is just now getting to be able to sit in her swing for a few minutes but just enough for me to use the bathroom brush my teeth and sometimes she will let me make something to eat if it’s fast.
But when she starts acting colicky its usually late in the night all the way till early morning time and sometimes I’m able to get her to calm down but sometimes I can’t, even when I co sleep. I’ll check her diaper, burp her, rock her, nurse her, but she just won’t stop crying some times. Then sometimes she wants to nurse but while she’s nursing she won’t calm down so I change positions and try to make her comfortable and we will eventually get it or she’ll just fall asleep. But most of the time I can’t get her to fall asleep unless she falls asleep while nursing.
I’ve been handing it pretty okay but last night was the worst night because I tried to get her to sleep in her bassinet again and I didn’t give in. I would rock her or nurse her to sleep every time she woke up and wait around 15-20 minutes before putting her in the bassinet and every time besides once she woke up immediately. She’s been awake since 6:40 pm last night. She’s fought her sleep so bad but has fallen asleep off and on but nothing more than 30 minutes at a time.
I haven’t had any sleep, I’m not able to eat all the time, and I’m on the couch almost 24/7 because she won’t let me do anything other than hold her.
When she was in the nicu she slept in the crib there she did wake up a few times before her scheduled feedings but she was so good in there until the last day I spent all day with her and every time I’d put her in her crib she started crying and wouldn’t calm down. So now we are where we are.

What advice do you mamas have on colicky babies? What did you do to get your babies to sleep on there own?

I’m supper blessed and still just as excited for her to be here as I was the first day. And even while she’s stressing me out and screaming I’m still looking at her and smiling and laughing at how cute she is. I love her so much but I’m sooo tired and will try anything to get her to sleep in her own.

I’m going to let her sleep with me for a few hours this morning and start doing it again today since I haven’t had any sleep at all. But I don’t want to confuse her by letting her sleep with me again. But if I don’t I won’t get any sleep.

I’d appreciate any advice at all! And thank you I’m advance!","06/20/2022, 07:41:07"
563620575310092,https://facebook.com/563620575310092,563418241996992,"You can try gas drops, and colic calm. Also, is she getting enough to eat? You can tell by her hands, if her hands are relaxed after eating than she’s full if they’re still clenched she’s not full. Also, she could be cluster feeding and pacifying herself in you and I know it’s exhausting. My daughter is almost 6 months old and I’m her pacifier. You can also try meeting with a lactation consultant to see if she’s getting a good deep latch. My daughter not being able to latch properly is what has caused her colic. Baby wearing, and skin to skin might also help her get calm down and get some sleep. Hang in there momma, you’re doing great!","06/20/2022, 00:00:00"
563665248638958,https://facebook.com/563665248638958,563620575310092,"Madison Lyles I have tried gas drops but they didn’t work for her I’ve also tried gripe water and the gripe water helps with her hiccups but that’s all.
I’m pretty sure she’s getting enough to eat cause she falls asleep with her hands open when I nurse her and she’s calm at that point but when I have to burp her she gets mad and starts looking for my boob again. And like right now she’s full and asleep but wants to be sucking on my boob and if I take it out she starts crying 😢. I’ve tried giving her a pacifier once she’s fallen asleep but she won’t take any of them now she’d rather have my boob. And then when she’s on my boob freaking out even when it’s in her mouth she usually starts passing gas so I think that’s a major reason she’s fussy a lot is because of her gas. I try doing the leg exercises and they work sometimes but not all the time. And I’m the beginning she was doing a lot of cluster feedings and she still does every once in a while but here lately she’s just been using it as a pacifier. I’ve also been with a couple lactation specialist to help me get her to latch and she’s latching the same way she was when they showed me how. But I’m going to mention all of this to her pediatrician and if she can’t recommend anything to me to help I’m gonna get back with the lactation specialist again. And she hates being in the carrier when I’m trying to do stuff around the house but she crys less than if I put her down! And I’ve tried skin to skin and it does help sometimes! So thank you I’m going to try it more often! And thank you so much I’m trying 🙏🏻🥹","06/20/2022, 00:00:00"
563729015299248,https://facebook.com/563729015299248,563620575310092,Kameisha Velmae Elizabeth Viveros I am having the exact same issues. He was born 10 wks early and in nicu 31 days. Everything your saying mirrors what I have been going through for nearly 2 months. Its exhausting and nothing has helped. He is miserable all the time. I feel like a horrible mother because I havent been able to help my baby. Im sorry you are dealing with the same thing but so glad so know im not alone,"06/20/2022, 00:00:00"
564399508565532,https://facebook.com/564399508565532,563620575310092,"Kameisha Velmae Elizabeth Viveros we were in similar situation and the compromise was to let her sleep on us at night. It helped a lot to sleep on her tummy (she could burp and release gases easily but I was giving her simethicone too) but never unattended. We could all rest and it lasted until 2 months. Now she’s 3 months old and is sleeping on her back without me around but still co-sleeping (working on transitioning to her crib). I was also freaking out about having her do like this and like that, but with time things change since they constantly change. They need you around at this age, offer her comfort for now and later she’ll be more independent. Be patient, Rome wasn’t built in a day 😊 get some rest, happy mama, happy baby","06/21/2022, 19:14:09"
563499381988878,https://facebook.com/563499381988878,563418241996992,"I remember those days like it was yesterday! Those first few weeks are so hard on both mama and baby. Babies are just so new to the world and are just confused, so you’re their safe place. My little boy was the same way, I would have to hold him all day and co slept until 6 months old (which was my choice I could’ve stopped earlier but didn’t want to.) But he was super colicky and wanted to nurse 24/7 those first 10/11 weeks, then after that it just got so much better. Just know that you’re doing a great job and doing the best that you can right now for baby. Sometimes I would take mine outside and he would instantly stop crying it was crazy how it worked. So I would start taking him on walks everyday and it helped me so much too just getting outside and not being on the couch all day. Also, try a swaddle. My little boy loved a swaddle that used to be the only way I could lay him down when he was that little. Sending you love and prayers through this time, but just know that it does get better! ❤️","06/20/2022, 00:00:00"
563577128647770,https://facebook.com/563577128647770,563499381988878,Caseigh Hickman Adcock thank you for this 💜 I’m gonna try going on walks with her to see if it helps!,"06/20/2022, 00:00:00"
563470891991727,https://facebook.com/563470891991727,563418241996992,Sending love all the way 💗 you’re doing a great job. My bub was the same at 6 weeks when she was colicky. Our midwife recommended Nan or Qiara probiotics. She stopped crying immediately. We gave it about an hour prior to her usual crying time. It helped her a lot. She’s 3 months old now and I’m still giving it. It’s a life saver for us.,"06/20/2022, 00:00:00"
563450415327108,https://facebook.com/563450415327108,563418241996992,My best advice - it gets better. My little guy CRIED all. Day. Long. And it was so hard. By about 11 weeks a switch flipped. He’s now the HAPPIEST baby. Just know that there is a light at the end. All the solidarity mama. 🤍,"06/20/2022, 00:00:00"
563439821994834,https://facebook.com/563439821994834,563418241996992,"My little guy was the same way(everything you are explaining)! You are doing great!
Have your tried a swaddle? My little guy loves the one that holds his arms above his head, it's the only way i get any sleep and am able to put him down!
I also found that i was more able to put him down the older he got-still colic.... but a little more freedom :)","06/20/2022, 00:00:00"
